person_id;item_id;booklet_id;response;geslacht
p247;i20;1;0;1
p250;i20;1;0;2
p253;i20;1;0;2
p256;i20;1;0;2
p259;i20;1;1;2
p262;i20;1;0;2
p265;i20;1;0;1
p268;i20;1;0;1
p271;i20;1;1;1
p274;i20;1;0;2
p277;i20;1;1;1
p280;i20;1;1;2
p283;i20;1;0;2
p286;i20;1;1;2
p289;i20;1;0;1
p292;i20;1;0;1
p295;i20;1;1;1
p298;i20;1;0;2
p301;i20;1;0;2
p304;i20;1;1;2
p307;i20;1;1;1
p310;i20;1;1;1
p313;i20;1;1;1
p316;i20;1;1;2
p319;i20;1;0;2
p322;i20;1;0;2
p325;i20;1;1;2
p328;i20;1;0;2
p331;i20;1;1;1
p334;i20;1;1;1
p337;i20;1;1;1
p340;i20;1;1;2
p343;i20;1;0;1
p346;i20;1;0;1
p349;i20;1;1;1
p352;i20;1;0;1
p355;i20;1;1;2
p358;i20;1;1;2
p361;i20;1;1;1
p364;i20;1;0;1
p367;i20;1;0;2
p370;i20;1;1;1
p373;i20;1;1;2
p376;i20;1;1;1
p379;i20;1;0;1
p382;i20;1;1;2
p385;i20;1;0;1
p388;i20;1;0;2
p391;i20;1;0;1
p394;i20;1;0;1
p397;i20;1;0;1
p400;i20;1;1;1
p403;i20;1;1;1
p406;i20;1;0;2
p409;i20;1;1;1
p412;i20;1;0;2
p415;i20;1;1;1
p418;i20;1;1;2
p421;i20;1;1;2
p424;i20;1;1;1
p427;i20;1;1;1
p430;i20;1;1;1
p433;i20;1;1;1
p436;i20;1;1;2
p439;i20;1;1;2
p442;i20;1;1;2
p445;i20;1;0;1
p448;i20;1;1;2
p451;i20;1;1;2
p454;i20;1;1;2
p457;i20;1;1;1
p460;i20;1;0;2
p463;i20;1;0;1
p466;i20;1;0;1
p469;i20;1;1;1
p472;i20;1;1;1
p475;i20;1;1;1
p478;i20;1;1;2
p481;i20;1;0;1
p484;i20;1;1;2
p487;i20;1;0;1
p490;i20;1;1;1
p493;i20;1;0;2
p496;i20;1;1;2
p499;i20;1;0;2
p502;i20;1;0;1
p505;i20;1;1;1
p508;i20;1;0;1
p511;i20;1;0;1
p514;i20;1;1;1
p517;i20;1;0;1
p520;i20;1;0;1
p523;i20;1;0;1
p526;i20;1;0;1
p529;i20;1;1;2
p532;i20;1;0;1
p535;i20;1;0;1
p538;i20;1;1;2
p541;i20;1;1;2
p544;i20;1;0;1
p547;i20;1;0;1
p550;i20;1;1;1
p553;i20;1;1;2
p556;i20;1;1;2
p559;i20;1;1;2
p562;i20;1;1;1
p565;i20;1;1;2
p568;i20;1;0;1
p571;i20;1;0;2
p574;i20;1;0;2
p577;i20;1;1;2
p580;i20;1;1;1
p583;i20;1;0;2
p586;i20;1;0;2
p589;i20;1;0;2
p592;i20;1;1;2
p595;i20;1;1;1
p598;i20;1;1;2
p601;i20;1;0;1
p604;i20;1;1;1
p607;i20;1;0;1
p610;i20;1;1;1
p613;i20;1;1;1
p616;i20;1;1;1
p619;i20;1;1;2
p622;i20;1;0;1
p625;i20;1;1;2
p628;i20;1;0;1
p631;i20;1;1;1
p634;i20;1;1;1
p637;i20;1;1;2
p640;i20;1;1;2
p643;i20;1;0;2
p646;i20;1;0;2
p649;i20;1;0;2
p652;i20;1;0;1
p655;i20;1;1;2
p658;i20;1;0;1
p661;i20;1;0;1
p664;i20;1;1;2
p667;i20;1;1;2
p670;i20;1;0;2
p673;i20;1;1;2
p676;i20;1;1;1
p679;i20;1;0;1
p682;i20;1;1;2
p685;i20;1;1;1
p688;i20;1;0;1
p691;i20;1;0;1
p694;i20;1;1;2
p697;i20;1;0;1
p700;i20;1;0;2
p703;i20;1;0;1
p706;i20;1;1;1
p709;i20;1;1;1
p712;i20;1;1;1
p715;i20;1;1;1
p718;i20;1;1;2
p721;i20;1;0;1
p724;i20;1;1;2
p727;i20;1;1;2
p730;i20;1;1;2
p733;i20;1;0;2
p736;i20;1;1;1
p739;i20;1;1;1
p742;i20;1;0;2
p745;i20;1;0;2
p748;i20;1;1;2
p751;i20;1;1;2
p754;i20;1;1;2
p757;i20;1;1;2
p760;i20;1;0;2
p763;i20;1;0;2
p766;i20;1;0;2
p769;i20;1;0;1
p772;i20;1;0;2
p775;i20;1;1;2
p778;i20;1;1;1
p781;i20;1;1;1
p784;i20;1;0;2
p787;i20;1;1;1
p790;i20;1;0;2
p793;i20;1;1;2
p796;i20;1;0;1
p799;i20;1;0;1
p802;i20;1;0;1
p805;i20;1;0;1
p808;i20;1;1;2
p811;i20;1;1;2
p814;i20;1;1;2
p817;i20;1;0;1
p820;i20;1;1;2
p823;i20;1;1;1
p826;i20;1;0;2
p829;i20;1;1;1
p832;i20;1;0;1
p835;i20;1;1;2
p838;i20;1;0;2
p841;i20;1;1;2
p844;i20;1;1;2
p847;i20;1;0;2
p850;i20;1;0;1
p853;i20;1;0;1
p856;i20;1;0;2
p859;i20;1;0;1
p862;i20;1;1;1
p865;i20;1;1;2
p868;i20;1;0;1
p871;i20;1;0;2
p874;i20;1;1;2
p877;i20;1;1;2
p880;i20;1;0;2
p883;i20;1;0;1
p886;i20;1;0;1
p889;i20;1;0;1
p892;i20;1;1;1
p895;i20;1;1;2
p898;i20;1;0;1
p901;i20;1;1;1
p904;i20;1;1;1
p907;i20;1;0;2
p910;i20;1;1;1
p913;i20;1;1;2
p916;i20;1;0;1
p919;i20;1;1;2
p922;i20;1;1;1
p925;i20;1;1;2
p928;i20;1;0;1
p931;i20;1;0;2
p934;i20;1;0;1
p937;i20;1;1;2
p940;i20;1;1;2
p943;i20;1;1;2
p946;i20;1;0;1
p949;i20;1;0;1
p952;i20;1;0;1
p955;i20;1;1;2
p958;i20;1;1;2
p961;i20;1;0;2
p964;i20;1;1;2
p967;i20;1;0;2
p970;i20;1;0;2
p973;i20;1;1;2
p976;i20;1;1;2
p979;i20;1;1;2
p982;i20;1;1;2
p985;i20;1;0;1
p988;i20;1;0;1
p991;i20;1;1;2
p994;i20;1;0;1
p997;i20;1;0;1
p1000;i20;1;0;1
p2;i11;2;1;2
p5;i11;2;0;2
p8;i11;2;0;2
p11;i11;2;1;2
p14;i11;2;1;1
p17;i11;2;0;1
p20;i11;2;0;2
p23;i11;2;0;2
p26;i11;2;0;1
p29;i11;2;1;1
p32;i11;2;1;2
p35;i11;2;0;2
p38;i11;2;0;1
p41;i11;2;0;2
p44;i11;2;1;2
p47;i11;2;1;1
p50;i11;2;0;1
p53;i11;2;1;2
p56;i11;2;1;2
p59;i11;2;1;2
p62;i11;2;0;2
p65;i11;2;0;1
p68;i11;2;0;2
p71;i11;2;1;1
p74;i11;2;0;2
p77;i11;2;0;2
p80;i11;2;1;2
p83;i11;2;0;1
p86;i11;2;1;2
p89;i11;2;1;2
p92;i11;2;1;1
p95;i11;2;0;2
p98;i11;2;1;2
p101;i11;2;0;1
p104;i11;2;0;1
p107;i11;2;1;1
p110;i11;2;0;1
p113;i11;2;0;1
p116;i11;2;0;2
p119;i11;2;1;2
p122;i11;2;0;1
p125;i11;2;0;2
p128;i11;2;0;2
p131;i11;2;0;1
p134;i11;2;0;1
p137;i11;2;0;1
p140;i11;2;1;2
p143;i11;2;0;2
p146;i11;2;0;1
p149;i11;2;1;1
p152;i11;2;1;2
p155;i11;2;1;2
p158;i11;2;1;1
p161;i11;2;0;1
p164;i11;2;0;2
p167;i11;2;1;1
p170;i11;2;1;2
p173;i11;2;1;2
p176;i11;2;0;2
p179;i11;2;0;2
p182;i11;2;0;2
p185;i11;2;0;1
p188;i11;2;0;1
p191;i11;2;0;2
p194;i11;2;1;1
p197;i11;2;1;1
p200;i11;2;1;2
p203;i11;2;1;2
p206;i11;2;0;2
p209;i11;2;1;1
p212;i11;2;0;1
p215;i11;2;0;2
p218;i11;2;0;1
p221;i11;2;1;2
p224;i11;2;0;2
p227;i11;2;1;2
p230;i11;2;0;1
p233;i11;2;1;1
p236;i11;2;1;1
p239;i11;2;1;1
p242;i11;2;0;1
p245;i11;2;0;1
p248;i11;2;0;1
p251;i11;2;1;1
p254;i11;2;0;2
p257;i11;2;0;1
p260;i11;2;0;2
p263;i11;2;0;2
p266;i11;2;1;2
p269;i11;2;1;2
p272;i11;2;0;2
p275;i11;2;1;2
p278;i11;2;0;1
p281;i11;2;0;1
p284;i11;2;1;1
p287;i11;2;0;1
p290;i11;2;0;1
p293;i11;2;1;1
p296;i11;2;1;1
p299;i11;2;1;2
p302;i11;2;1;2
p305;i11;2;0;1
p308;i11;2;1;1
p311;i11;2;0;1
p314;i11;2;1;2
p317;i11;2;0;2
p320;i11;2;0;1
p323;i11;2;0;2
p326;i11;2;0;1
p329;i11;2;1;2
p332;i11;2;1;1
p335;i11;2;0;1
p338;i11;2;1;1
p341;i11;2;1;1
p344;i11;2;0;2
p347;i11;2;0;2
p350;i11;2;1;2
p353;i11;2;0;2
p356;i11;2;1;1
p359;i11;2;1;2
p362;i11;2;0;2
p365;i11;2;0;2
p368;i11;2;0;2
p371;i11;2;1;2
p374;i11;2;0;2
p377;i11;2;1;2
p380;i11;2;0;1
p383;i11;2;0;2
p386;i11;2;0;1
p389;i11;2;0;2
p392;i11;2;1;2
p395;i11;2;0;2
p398;i11;2;1;1
p401;i11;2;0;1
p404;i11;2;0;2
p407;i11;2;0;1
p410;i11;2;0;1
p413;i11;2;0;1
p416;i11;2;0;2
p419;i11;2;1;1
p422;i11;2;0;2
p425;i11;2;0;1
p428;i11;2;0;1
p431;i11;2;0;2
p434;i11;2;0;1
p437;i11;2;1;2
p440;i11;2;0;2
p443;i11;2;0;2
p446;i11;2;0;2
p449;i11;2;0;2
p452;i11;2;1;1
p455;i11;2;0;1
p458;i11;2;0;1
p461;i11;2;0;2
p464;i11;2;0;2
p467;i11;2;1;1
p470;i11;2;0;2
p473;i11;2;1;1
p476;i11;2;0;1
p479;i11;2;0;1
p482;i11;2;1;1
p485;i11;2;0;1
p488;i11;2;0;1
p491;i11;2;0;1
p494;i11;2;1;1
p497;i11;2;0;2
p500;i11;2;1;1
p503;i11;2;1;1
p506;i11;2;0;2
p509;i11;2;0;2
p512;i11;2;0;1
p515;i11;2;1;2
p518;i11;2;1;1
p521;i11;2;0;1
p524;i11;2;1;2
p527;i11;2;1;1
p530;i11;2;0;1
p533;i11;2;0;1
p536;i11;2;0;1
p539;i11;2;0;2
p542;i11;2;1;2
p545;i11;2;0;2
p548;i11;2;1;2
p551;i11;2;1;2
p554;i11;2;0;1
p557;i11;2;1;1
p560;i11;2;0;2
p563;i11;2;0;1
p566;i11;2;1;2
p569;i11;2;1;2
p572;i11;2;1;1
p575;i11;2;0;2
p578;i11;2;0;1
p581;i11;2;0;1
p584;i11;2;0;1
p587;i11;2;0;1
p590;i11;2;1;1
p593;i11;2;0;1
p596;i11;2;0;1
p599;i11;2;0;1
p602;i11;2;1;2
p605;i11;2;1;2
p608;i11;2;0;1
p611;i11;2;0;1
p614;i11;2;0;2
p617;i11;2;0;1
p620;i11;2;1;2
p623;i11;2;1;1
p626;i11;2;1;2
p629;i11;2;1;2
p632;i11;2;0;1
p635;i11;2;0;1
p638;i11;2;1;1
p641;i11;2;0;1
p644;i11;2;0;2
p647;i11;2;0;2
p650;i11;2;1;2
p653;i11;2;0;1
p656;i11;2;0;2
p659;i11;2;0;1
p662;i11;2;0;1
p665;i11;2;0;1
p668;i11;2;0;1
p671;i11;2;1;1
p674;i11;2;1;2
p677;i11;2;0;1
p680;i11;2;0;1
p683;i11;2;1;2
p686;i11;2;1;1
p689;i11;2;1;2
p692;i11;2;0;2
p695;i11;2;1;1
p698;i11;2;1;2
p701;i11;2;1;1
p704;i11;2;0;2
p707;i11;2;0;2
p710;i11;2;1;2
p713;i11;2;0;2
p716;i11;2;1;1
p719;i11;2;0;1
p722;i11;2;0;1
p725;i11;2;0;2
p728;i11;2;1;1
p731;i11;2;0;2
p734;i11;2;0;2
p737;i11;2;1;2
p740;i11;2;1;2
p743;i11;2;1;2
p746;i11;2;0;1
p749;i11;2;1;2
p752;i11;2;1;2
p755;i11;2;0;2
p758;i11;2;0;2
p761;i11;2;0;2
p764;i11;2;0;2
p767;i11;2;0;1
p770;i11;2;0;1
p773;i11;2;0;1
p776;i11;2;0;2
p779;i11;2;1;2
p782;i11;2;0;2
p785;i11;2;1;1
p788;i11;2;1;1
p791;i11;2;0;2
p794;i11;2;0;1
p797;i11;2;0;1
p800;i11;2;1;1
p803;i11;2;0;1
p806;i11;2;1;1
p809;i11;2;1;2
p812;i11;2;0;2
p815;i11;2;0;1
p818;i11;2;1;2
p821;i11;2;1;2
p824;i11;2;1;2
p827;i11;2;0;2
p830;i11;2;0;2
p833;i11;2;0;1
p836;i11;2;1;2
p839;i11;2;0;2
p842;i11;2;0;2
p845;i11;2;1;2
p848;i11;2;0;2
p851;i11;2;1;2
p854;i11;2;0;1
p857;i11;2;1;2
p860;i11;2;0;2
p863;i11;2;0;2
p866;i11;2;0;2
p869;i11;2;0;2
p872;i11;2;0;1
p875;i11;2;0;1
p878;i11;2;0;1
p881;i11;2;0;1
p884;i11;2;1;2
p887;i11;2;1;2
p890;i11;2;1;2
p893;i11;2;0;2
p896;i11;2;0;1
p899;i11;2;0;1
p902;i11;2;0;1
p905;i11;2;1;1
p908;i11;2;0;1
p911;i11;2;1;2
p914;i11;2;0;2
p917;i11;2;0;1
p920;i11;2;1;1
p923;i11;2;0;2
p926;i11;2;1;2
p929;i11;2;1;1
p932;i11;2;1;1
p935;i11;2;0;1
p938;i11;2;0;1
p941;i11;2;0;2
p944;i11;2;0;2
p947;i11;2;1;1
p950;i11;2;1;1
p953;i11;2;0;2
p956;i11;2;0;1
p959;i11;2;0;2
p962;i11;2;1;2
p965;i11;2;0;2
p968;i11;2;0;2
p971;i11;2;1;2
p974;i11;2;1;1
p977;i11;2;0;2
p980;i11;2;1;1
p983;i11;2;0;2
p986;i11;2;0;1
p989;i11;2;1;1
p992;i11;2;0;2
p995;i11;2;0;1
p998;i11;2;1;1
p2;i12;2;1;2
p5;i12;2;1;2
p8;i12;2;1;2
p11;i12;2;0;2
p14;i12;2;1;1
p17;i12;2;0;1
p20;i12;2;1;2
p23;i12;2;0;2
p26;i12;2;0;1
p29;i12;2;1;1
p32;i12;2;0;2
p35;i12;2;1;2
p38;i12;2;1;1
p41;i12;2;0;2
p44;i12;2;0;2
p47;i12;2;1;1
p50;i12;2;1;1
p53;i12;2;1;2
p56;i12;2;0;2
p59;i12;2;1;2
p62;i12;2;0;2
p65;i12;2;1;1
p68;i12;2;1;2
p71;i12;2;1;1
p74;i12;2;0;2
p77;i12;2;1;2
p80;i12;2;1;2
p83;i12;2;1;1
p86;i12;2;0;2
p89;i12;2;0;2
p92;i12;2;0;1
p95;i12;2;1;2
p98;i12;2;1;2
p101;i12;2;1;1
p104;i12;2;0;1
p107;i12;2;1;1
p110;i12;2;0;1
p113;i12;2;1;1
p116;i12;2;1;2
p119;i12;2;0;2
p122;i12;2;0;1
p125;i12;2;1;2
p128;i12;2;0;2
p131;i12;2;0;1
p134;i12;2;1;1
p137;i12;2;1;1
p140;i12;2;1;2
p143;i12;2;0;2
p146;i12;2;1;1
p149;i12;2;0;1
p152;i12;2;1;2
p155;i12;2;0;2
p158;i12;2;0;1
p161;i12;2;0;1
p164;i12;2;0;2
p167;i12;2;0;1
p170;i12;2;1;2
p173;i12;2;0;2
p176;i12;2;0;2
p179;i12;2;1;2
p182;i12;2;1;2
p185;i12;2;1;1
p188;i12;2;1;1
p191;i12;2;0;2
p194;i12;2;0;1
p197;i12;2;1;1
p200;i12;2;0;2
p203;i12;2;0;2
p206;i12;2;0;2
p209;i12;2;1;1
p212;i12;2;0;1
p215;i12;2;1;2
p218;i12;2;1;1
p221;i12;2;0;2
p224;i12;2;1;2
p227;i12;2;1;2
p230;i12;2;0;1
p233;i12;2;0;1
p236;i12;2;0;1
p239;i12;2;0;1
p242;i12;2;1;1
p245;i12;2;1;1
p248;i12;2;0;1
p251;i12;2;0;1
p254;i12;2;0;2
p257;i12;2;0;1
p260;i12;2;1;2
p263;i12;2;1;2
p266;i12;2;0;2
p269;i12;2;1;2
p272;i12;2;1;2
p275;i12;2;0;2
p278;i12;2;0;1
p281;i12;2;0;1
p284;i12;2;1;1
p287;i12;2;0;1
p290;i12;2;1;1
p293;i12;2;0;1
p296;i12;2;0;1
p299;i12;2;0;2
p302;i12;2;1;2
p305;i12;2;0;1
p308;i12;2;1;1
p311;i12;2;1;1
p314;i12;2;0;2
p317;i12;2;0;2
p320;i12;2;1;1
p323;i12;2;1;2
p326;i12;2;1;1
p329;i12;2;0;2
p332;i12;2;0;1
p335;i12;2;1;1
p338;i12;2;0;1
p341;i12;2;1;1
p344;i12;2;0;2
p347;i12;2;1;2
p350;i12;2;1;2
p353;i12;2;0;2
p356;i12;2;0;1
p359;i12;2;1;2
p362;i12;2;1;2
p365;i12;2;0;2
p368;i12;2;1;2
p371;i12;2;0;2
p374;i12;2;0;2
p377;i12;2;0;2
p380;i12;2;1;1
p383;i12;2;1;2
p386;i12;2;1;1
p389;i12;2;1;2
p392;i12;2;1;2
p395;i12;2;0;2
p398;i12;2;1;1
p401;i12;2;1;1
p404;i12;2;1;2
p407;i12;2;1;1
p410;i12;2;0;1
p413;i12;2;1;1
p416;i12;2;1;2
p419;i12;2;0;1
p422;i12;2;1;2
p425;i12;2;1;1
p428;i12;2;1;1
p431;i12;2;1;2
p434;i12;2;0;1
p437;i12;2;0;2
p440;i12;2;0;2
p443;i12;2;1;2
p446;i12;2;0;2
p449;i12;2;1;2
p452;i12;2;1;1
p455;i12;2;1;1
p458;i12;2;0;1
p461;i12;2;1;2
p464;i12;2;0;2
p467;i12;2;0;1
p470;i12;2;1;2
p473;i12;2;0;1
p476;i12;2;1;1
p479;i12;2;1;1
p482;i12;2;0;1
p485;i12;2;0;1
p488;i12;2;1;1
p491;i12;2;1;1
p494;i12;2;1;1
p497;i12;2;1;2
p500;i12;2;1;1
p503;i12;2;1;1
p506;i12;2;1;2
p509;i12;2;1;2
p512;i12;2;1;1
p515;i12;2;1;2
p518;i12;2;1;1
p521;i12;2;1;1
p524;i12;2;1;2
p527;i12;2;1;1
p530;i12;2;1;1
p533;i12;2;1;1
p536;i12;2;0;1
p539;i12;2;1;2
p542;i12;2;1;2
p545;i12;2;1;2
p548;i12;2;1;2
p551;i12;2;0;2
p554;i12;2;0;1
p557;i12;2;1;1
p560;i12;2;0;2
p563;i12;2;1;1
p566;i12;2;1;2
p569;i12;2;1;2
p572;i12;2;1;1
p575;i12;2;0;2
p578;i12;2;1;1
p581;i12;2;1;1
p584;i12;2;1;1
p587;i12;2;1;1
p590;i12;2;1;1
p593;i12;2;1;1
p596;i12;2;1;1
p599;i12;2;1;1
p602;i12;2;1;2
p605;i12;2;0;2
p608;i12;2;1;1
p611;i12;2;1;1
p614;i12;2;0;2
p617;i12;2;0;1
p620;i12;2;0;2
p623;i12;2;1;1
p626;i12;2;1;2
p629;i12;2;1;2
p632;i12;2;1;1
p635;i12;2;1;1
p638;i12;2;0;1
p641;i12;2;1;1
p644;i12;2;1;2
p647;i12;2;1;2
p650;i12;2;1;2
p653;i12;2;1;1
p656;i12;2;0;2
p659;i12;2;1;1
p662;i12;2;0;1
p665;i12;2;1;1
p668;i12;2;1;1
p671;i12;2;0;1
p674;i12;2;0;2
p677;i12;2;1;1
p680;i12;2;1;1
p683;i12;2;0;2
p686;i12;2;0;1
p689;i12;2;0;2
p692;i12;2;1;2
p695;i12;2;0;1
p698;i12;2;1;2
p701;i12;2;0;1
p704;i12;2;0;2
p707;i12;2;1;2
p710;i12;2;0;2
p713;i12;2;1;2
p716;i12;2;0;1
p719;i12;2;0;1
p722;i12;2;1;1
p725;i12;2;1;2
p728;i12;2;1;1
p731;i12;2;1;2
p734;i12;2;1;2
p737;i12;2;0;2
p740;i12;2;0;2
p743;i12;2;1;2
p746;i12;2;1;1
p749;i12;2;1;2
p752;i12;2;0;2
p755;i12;2;0;2
p758;i12;2;1;2
p761;i12;2;1;2
p764;i12;2;0;2
p767;i12;2;1;1
p770;i12;2;1;1
p773;i12;2;1;1
p776;i12;2;0;2
p779;i12;2;0;2
p782;i12;2;1;2
p785;i12;2;1;1
p788;i12;2;1;1
p791;i12;2;1;2
p794;i12;2;0;1
p797;i12;2;1;1
p800;i12;2;1;1
p803;i12;2;1;1
p806;i12;2;0;1
p809;i12;2;0;2
p812;i12;2;1;2
p815;i12;2;1;1
p818;i12;2;0;2
p821;i12;2;0;2
p824;i12;2;0;2
p827;i12;2;1;2
p830;i12;2;0;2
p833;i12;2;0;1
p836;i12;2;1;2
p839;i12;2;0;2
p842;i12;2;0;2
p845;i12;2;1;2
p848;i12;2;1;2
p851;i12;2;0;2
p854;i12;2;1;1
p857;i12;2;1;2
p860;i12;2;0;2
p863;i12;2;1;2
p866;i12;2;1;2
p869;i12;2;0;2
p872;i12;2;1;1
p875;i12;2;1;1
p878;i12;2;0;1
p881;i12;2;1;1
p884;i12;2;1;2
p887;i12;2;0;2
p890;i12;2;0;2
p893;i12;2;0;2
p896;i12;2;1;1
p899;i12;2;0;1
p902;i12;2;0;1
p905;i12;2;0;1
p908;i12;2;1;1
p911;i12;2;0;2
p914;i12;2;1;2
p917;i12;2;1;1
p920;i12;2;0;1
p923;i12;2;1;2
p926;i12;2;0;2
p929;i12;2;1;1
p932;i12;2;1;1
p935;i12;2;1;1
p938;i12;2;0;1
p941;i12;2;0;2
p944;i12;2;1;2
p947;i12;2;1;1
p950;i12;2;1;1
p953;i12;2;1;2
p956;i12;2;0;1
p959;i12;2;0;2
p962;i12;2;1;2
p965;i12;2;0;2
p968;i12;2;1;2
p971;i12;2;1;2
p974;i12;2;0;1
p977;i12;2;0;2
p980;i12;2;1;1
p983;i12;2;0;2
p986;i12;2;1;1
p989;i12;2;0;1
p992;i12;2;1;2
p995;i12;2;0;1
p998;i12;2;1;1
p2;i13;2;1;2
p5;i13;2;1;2
p8;i13;2;0;2
p11;i13;2;0;2
p14;i13;2;1;1
p17;i13;2;1;1
p20;i13;2;0;2
p23;i13;2;1;2
p26;i13;2;1;1
p29;i13;2;1;1
p32;i13;2;0;2
p35;i13;2;1;2
p38;i13;2;1;1
p41;i13;2;0;2
p44;i13;2;1;2
p47;i13;2;0;1
p50;i13;2;1;1
p53;i13;2;0;2
p56;i13;2;1;2
p59;i13;2;1;2
p62;i13;2;1;2
p65;i13;2;0;1
p68;i13;2;1;2
p71;i13;2;0;1
p74;i13;2;1;2
p77;i13;2;1;2
p80;i13;2;0;2
p83;i13;2;1;1
p86;i13;2;0;2
p89;i13;2;1;2
p92;i13;2;0;1
p95;i13;2;1;2
p98;i13;2;0;2
p101;i13;2;1;1
p104;i13;2;1;1
p107;i13;2;0;1
p110;i13;2;1;1
p113;i13;2;0;1
p116;i13;2;1;2
p119;i13;2;0;2
p122;i13;2;0;1
p125;i13;2;1;2
p128;i13;2;0;2
p131;i13;2;1;1
p134;i13;2;1;1
p137;i13;2;0;1
p140;i13;2;1;2
p143;i13;2;0;2
p146;i13;2;0;1
p149;i13;2;1;1
p152;i13;2;1;2
p155;i13;2;0;2
p158;i13;2;0;1
p161;i13;2;0;1
p164;i13;2;1;2
p167;i13;2;1;1
p170;i13;2;1;2
p173;i13;2;0;2
p176;i13;2;0;2
p179;i13;2;1;2
p182;i13;2;1;2
p185;i13;2;0;1
p188;i13;2;1;1
p191;i13;2;0;2
p194;i13;2;0;1
p197;i13;2;0;1
p200;i13;2;0;2
p203;i13;2;0;2
p206;i13;2;1;2
p209;i13;2;1;1
p212;i13;2;1;1
p215;i13;2;1;2
p218;i13;2;1;1
p221;i13;2;1;2
p224;i13;2;1;2
p227;i13;2;1;2
p230;i13;2;0;1
p233;i13;2;0;1
p236;i13;2;1;1
p239;i13;2;0;1
p242;i13;2;1;1
p245;i13;2;1;1
p248;i13;2;1;1
p251;i13;2;0;1
p254;i13;2;0;2
p257;i13;2;0;1
p260;i13;2;0;2
p263;i13;2;1;2
p266;i13;2;0;2
p269;i13;2;0;2
p272;i13;2;1;2
p275;i13;2;0;2
p278;i13;2;1;1
p281;i13;2;0;1
p284;i13;2;1;1
p287;i13;2;0;1
p290;i13;2;1;1
p293;i13;2;1;1
p296;i13;2;0;1
p299;i13;2;0;2
p302;i13;2;1;2
p305;i13;2;1;1
p308;i13;2;1;1
p311;i13;2;1;1
p314;i13;2;0;2
p317;i13;2;1;2
p320;i13;2;1;1
p323;i13;2;1;2
p326;i13;2;1;1
p329;i13;2;0;2
p332;i13;2;0;1
p335;i13;2;0;1
p338;i13;2;1;1
p341;i13;2;0;1
p344;i13;2;0;2
p347;i13;2;0;2
p350;i13;2;1;2
p353;i13;2;1;2
p356;i13;2;0;1
p359;i13;2;1;2
p362;i13;2;1;2
p365;i13;2;0;2
p368;i13;2;1;2
p371;i13;2;0;2
p374;i13;2;1;2
p377;i13;2;1;2
p380;i13;2;1;1
p383;i13;2;0;2
p386;i13;2;1;1
p389;i13;2;1;2
p392;i13;2;0;2
p395;i13;2;0;2
p398;i13;2;1;1
p401;i13;2;1;1
p404;i13;2;1;2
p407;i13;2;1;1
p410;i13;2;0;1
p413;i13;2;1;1
p416;i13;2;1;2
p419;i13;2;0;1
p422;i13;2;0;2
p425;i13;2;1;1
p428;i13;2;1;1
p431;i13;2;0;2
p434;i13;2;1;1
p437;i13;2;1;2
p440;i13;2;0;2
p443;i13;2;1;2
p446;i13;2;1;2
p449;i13;2;0;2
p452;i13;2;0;1
p455;i13;2;0;1
p458;i13;2;0;1
p461;i13;2;0;2
p464;i13;2;1;2
p467;i13;2;0;1
p470;i13;2;1;2
p473;i13;2;0;1
p476;i13;2;0;1
p479;i13;2;1;1
p482;i13;2;1;1
p485;i13;2;0;1
p488;i13;2;1;1
p491;i13;2;1;1
p494;i13;2;1;1
p497;i13;2;1;2
p500;i13;2;0;1
p503;i13;2;1;1
p506;i13;2;1;2
p509;i13;2;1;2
p512;i13;2;1;1
p515;i13;2;1;2
p518;i13;2;1;1
p521;i13;2;1;1
p524;i13;2;1;2
p527;i13;2;1;1
p530;i13;2;0;1
p533;i13;2;1;1
p536;i13;2;0;1
p539;i13;2;1;2
p542;i13;2;1;2
p545;i13;2;1;2
p548;i13;2;1;2
p551;i13;2;0;2
p554;i13;2;0;1
p557;i13;2;1;1
p560;i13;2;1;2
p563;i13;2;1;1
p566;i13;2;1;2
p569;i13;2;0;2
p572;i13;2;1;1
p575;i13;2;1;2
p578;i13;2;0;1
p581;i13;2;1;1
p584;i13;2;1;1
p587;i13;2;1;1
p590;i13;2;1;1
p593;i13;2;0;1
p596;i13;2;1;1
p599;i13;2;0;1
p602;i13;2;1;2
p605;i13;2;1;2
p608;i13;2;0;1
p611;i13;2;1;1
p614;i13;2;1;2
p617;i13;2;1;1
p620;i13;2;1;2
p623;i13;2;0;1
p626;i13;2;1;2
p629;i13;2;1;2
p632;i13;2;0;1
p635;i13;2;0;1
p638;i13;2;1;1
p641;i13;2;1;1
p644;i13;2;0;2
p647;i13;2;1;2
p650;i13;2;1;2
p653;i13;2;1;1
p656;i13;2;1;2
p659;i13;2;1;1
p662;i13;2;0;1
p665;i13;2;1;1
p668;i13;2;1;1
p671;i13;2;0;1
p674;i13;2;1;2
p677;i13;2;1;1
p680;i13;2;0;1
p683;i13;2;0;2
p686;i13;2;0;1
p689;i13;2;0;2
p692;i13;2;1;2
p695;i13;2;0;1
p698;i13;2;1;2
p701;i13;2;0;1
p704;i13;2;0;2
p707;i13;2;1;2
p710;i13;2;0;2
p713;i13;2;1;2
p716;i13;2;1;1
p719;i13;2;0;1
p722;i13;2;0;1
p725;i13;2;1;2
p728;i13;2;0;1
p731;i13;2;0;2
p734;i13;2;1;2
p737;i13;2;0;2
